القتال	-1.7	0.64031	[-2, -2, -1, -2, -2, -1, -3, -1, -1, -2]
القتل	-3.7	0.45826	[-4, -4, -4, -4, -3, -4, -4, -4, -3, -3]
القتل	-3.4	1.2	[-4, 0, -4, -4, -4, -3, -4, -3, -4, -4]
القتل	-3.7	0.64031	[-4, -4, -4, -4, -2, -4, -4, -4, -3, -4]
القتل	-3.3	0.78102	[-4, -2, -4, -3, -4, -3, -2, -4, -4, -3]
القتلة	-3.3	0.45826	[-3, -3, -4, -3, -3, -3, -4, -3, -4, -3]
القتلة	-3.3	0.78102	[-3, -4, -4, -4, -4, -2, -4, -3, -3, -2]
القدرات	1	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]
القدرة	1.3	0.64031	[1, 1, 1, 0, 1, 2, 2, 2, 2, 1]
القرار	0.6	0.91652	[0, 0, 0, 0, 0, 0, 0, 2, 2, 2]
القرارات	0.3	1.1	[0, 0, 0, 0, 2, 2, 0, -2, 1, 0]
القراصنة	-0.2	1.32665	[-1, -3, 1, 0, -2, 1, 0, 1, 0, 1]
القرحة	-1.5	0.5	[-2, -2, -2, -1, -1, -1, -2, -1, -1, -2]
القرصان	-1.7	1.00499	[-2, -2, -3, -3, -2, -2, 0, -1, 0, -2]
القرف	-2.4	1.11355	[-3, -2, -3, -4, -1, -3, -1, -4, -1, -2]
القساة	-0.8	1.16619	[0, 0, -1, 0, -1, -3, -2, 1, 0, -2]
القساوة	-2.8	0.87178	[-3, -3, -2, -3, -4, -4, -1, -3, -2, -3]
القسّ	2.6	0.8	[3, 3, 3, 2, 1, 2, 3, 4, 2, 3]
القسسة	0.8	1.249	[0, 0, 3, 0, 0, 0, 3, 2, 0, 0]
القسم	-1	1.09545	[0, -2, -1, -1, -2, 0, 1, -3, -1, -1]
القسوة	-2.9	0.3	[-3, -3, -3, -3, -3, -3, -3, -3, -2, -3]
القسوة	-0.5	1.62788	[1, 3, 1, -3, -2, -1, -1, -1, -1, -1]
القسوة	-2.8	1.16619	[-3, -4, -2, -2, -3, -4, -1, -1, -4, -4]
القصة المثيرة	0.4	1.2	[0, 0, 3, 1, 1, -2, 0, 1, 0, 0]
القصص المثيرة	0.1	0.83066	[0, 2, 0, 0, 0, -1, 0, -1, 0, 1]
القطرة	-1.1	0.53852	[0, -1, -1, -1, -2, -1, -2, -1, -1, -1]
القطع	-1.1	0.53852	[-2, -1, -1, -1, 0, -1, -1, -1, -2, -1]
القطع	-0.5	0.67082	[0, -1, 0, 0, 0, -1, -1, -2, 0, 0]
القطع	-1.1	1.22066	[-2, -3, -2, 0, -2, 0, -1, -2, 0, 1]
القطع	-1.1	1.86815	[-3, -2, -3, -3, 3, 1, 0, -1, -2, -1]
القطع النادرة	2.5	0.67082	[2, 2, 3, 2, 2, 2, 4, 3, 3, 2]
القطعيّة، الإيجابية	2.3	1.18743	[2, 1, 4, 3, 4, 2, 0, 3, 2, 2]
القلة	-1.3	0.45826	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -2]
القلق	-0.6	1.85472	[-2, -3, -3, -2, -1, 2, -1, 1, 1, 2]
القلق	-0.7	2.1	[-2, -2, -2, -3, 3, -1, -3, 2, 2, -1]
القلق	-1	1.48324	[-2, -1, -1, -1, -1, -2, 3, -3, -1, -1]
القلق	-2.1	0.83066	[-1, -2, -2, -1, -2, -3, -3, -3, -1, -3]
القلق	-0.9	1.04403	[-1, -1, -1, -1, -2, -2, -1, -1, -1, 2]
القلق	-0.7	0.9	[-1, 1, -1, -1, 1, -1, -2, -1, -1, -1]
القلق	-1.7	0.64031	[-2, -2, -2, -1, -1, -2, -1, -3, -1, -2]
القلق	-1.8	0.6	[-2, -2, -1, -2, -1, -3, -2, -2, -1, -2]
القلق	-1.8	0.6	[-2, -2, -1, -2, -1, -2, -2, -3, -1, -2]
القلق	-1.5	0.67082	[-1, -2, -1, -1, -1, -2, -1, -3, -1, -2]
القلق	-1.9	0.7	[-2, -3, -1, -3, -1, -2, -1, -2, -2, -2]
القلق	-1.4	0.66332	[-2, -1, -2, -2, -1, 0, -1, -1, -2, -2]
القلق، يقلق	-2.1	0.53852	[-2, -2, -1, -2, -2, -3, -3, -2, -2, -2]
القلقون	-1.7	0.45826	[-2, -1, -2, -2, -2, -2, -1, -2, -1, -2]
القمامة	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
القمع	0.1	0.53852	[1, 0, 0, 0, 0, -1, 0, 0, 1, 0]
القمع	-1.8	0.6	[-1, -2, -2, -2, -1, -3, -2, -1, -2, -2]
القمع	-1.6	0.91652	[-2, -2, -1, -1, -1, -1, -4, -1, -2, -1]
القمع	-1.7	1.00499	[-2, -3, -1, -2, -2, -3, -2, 0, 0, -2]
القمع	-1	1.73205	[-2, -1, -2, -3, -1, -1, 1, -3, 3, -1]
القمل	-1.3	0.78102	[-2, -1, -2, -1, -1, 0, -2, 0, -2, -2]
القملة	-1.6	1.2	[-1, -1, -3, -4, 0, -3, -1, -1, -1, -1]
القمم	2.3	1.00499	[3, 3, 3, 0, 2, 2, 3, 3, 1, 3]
القمّة	0.8	0.87178	[1, 3, 1, 1, 1, 0, 0, 1, 0, 0]
القموع	0.4	0.66332	[0, 0, 0, 1, 0, 0, 0, 0, 2, 1]
القناعة	1.5	1.74642	[2, 1, 3, 2, 2, 1, 2, 4, 1, -3]
القنبلة	2.9	0.9434	[3, 4, 3, 2, 3, 4, 3, 2, 1, 4]
القنبلة	-2.2	0.87178	[-2, -2, -1, -3, -4, -3, -2, -1, -2, -2]
القوّاد، مرتاد بيوت الدّعارة بغيّة الزّنى، الزّاني	-1.9	1.22066	[-1, -3, -3, -2, -1, -3, 0, 0, -3, -3]
القوّاد، مرتاد بيوت الدّعارة بغيّة الزّنى، الزّاني	-2.6	0.91652	[-3, -1, -3, -3, -3, -3, -3, -1, -4, -2]
القوّة	2.2	0.6	[1, 2, 2, 3, 2, 3, 3, 2, 2, 2]
القوى	1.7	0.64031	[2, 1, 3, 1, 2, 1, 2, 1, 2, 2]
القيادة من أجل المتعة	0.9	1.04403	[1, -1, 1, 1, 0, 2, 0, 1, 3, 1]
القيم	1.7	1.18743	[2, 2, 2, 4, 0, 1, 0, 1, 3, 2]
القيمة	1.4	1.11355	[2, 3, 0, 1, 1, 3, 0, 2, 0, 2]
القيمة	0.9	0.9434	[0, 0, 1, 1, 2, 1, 1, 3, 0, 0]
الكآبة	-1.7	1.48661	[-2, -1, -2, -3, -2, -4, -1, 2, -2, -2]
الكآبة	-2.7	0.64031	[-3, -2, -2, -2, -2, -3, -4, -3, -3, -3]
الكآبة	-1.6	0.66332	[-2, -1, -1, -2, -2, -2, -1, -1, -3, -1]
الكآبة	-0.9	1.57797	[3, -2, -1, -2, -2, -2, 1, -2, -1, -1]
الكآبة	-2.7	0.9	[-4, -3, -3, -3, -3, -3, -3, -1, -1, -3]
الكآبة	-0.5	1.28452	[0, -2, -2, 0, 1, -1, 2, -2, 0, -1]
الكارثة	-3.4	0.4899	[-3, -3, -3, -4, -4, -3, -3, -3, -4, -4]
الكارثة	-3.1	0.83066	[-2, -4, -4, -3, -3, -2, -4, -3, -2, -4]
الكتل	-0.9	1.13578	[-1, 0, -1, -2, -2, -2, -1, -1, 2, -1]
الكتلة	-1.9	1.13578	[-3, -2, -1, -2, 0, 0, -3, -2, -3, -3]
الكدر	-1.9	0.53852	[-1, -2, -3, -2, -1, -2, -2, -2, -2, -2]
الكذاب	-2.3	0.78102	[-1, -2, -3, -3, -2, -2, -3, -1, -3, -3]
الكذابون	-2.4	0.66332	[-3, -2, -2, -3, -2, -1, -3, -3, -2, -3]
الكذب	-2.4	0.8	[-2, -4, -3, -1, -2, -2, -3, -2, -2, -3]
الكرامات	1.4	0.66332	[1, 2, 1, 1, 3, 2, 1, 1, 1, 1]
الكرامة	1.7	0.9	[0, 3, 2, 1, 2, 1, 2, 3, 1, 2]
الكراهة	-2	0.89443	[-2, -3, -1, -1, -3, -1, -3, -2, -3, -1]
الكراهية	-1.9	1.75784	[-2, -3, -3, -3, -2, 2, 1, -3, -3, -3]
الكراهية	-1.6	0.4899	[-2, -1, -1, -2, -2, -1, -2, -1, -2, -2]
الكراهية	-1.7	0.78102	[-2, -2, -1, -1, -2, -1, -3, -3, -1, -1]
الكراهية	-3.6	0.4899	[-4, -4, -3, -3, -3, -4, -4, -4, -4, -3]
الكراهية	-2.3	1.1	[-4, -3, -4, -1, -2, -2, -1, -2, -1, -3]
الكراهية	-3.2	0.9798	[-1, -3, -2, -4, -3, -3, -4, -4, -4, -4]
الكَرْب	-1.8	1.16619	[-3, -1, -2, -4, -2, -1, 0, -3, -1, -1]
الكرم	1.7	1.1	[2, 1, 3, 2, 2, 1, 2, 2, -1, 3]
الكرم	2.3	0.64031	[3, 1, 2, 2, 3, 2, 3, 3, 2, 2]
الكرم	2.4	0.91652	[3, 2, 3, 1, 3, 4, 3, 2, 2, 1]
الكره	-1.9	1.04403	[-3, -3, -1, -2, 0, -3, -1, -2, -1, -3]
الكره	-1.1	1.13578	[-2, -1, -2, -2, -2, 1, -1, -2, 1, -1]
الكره	-1.3	0.45826	[-1, -1, -2, -2, -2, -1, -1, -1, -1, -1]
الكريه	-1.5	0.80623	[-3, -1, -3, -1, -1, -2, -1, -1, -1, -1]
الكريهون	-1.2	1.07703	[-3, 1, -1, -2, -2, -1, -1, -2, 0, -1]
الكساد	-1.8	1.07703	[-3, -1, -4, -2, -1, -1, -1, -1, -3, -1]
الكسب	1.8	0.4	[1, 2, 2, 2, 1, 2, 2, 2, 2, 2]
الكسب	-0.3	0.45826	[0, -1, 0, 0, 0, 0, 0, -1, -1, 0]
الكشّافات	0.4	0.66332	[0, 0, 2, 0, 0, 1, 0, 0, 1, 0]
الكشك	-0.8	0.74833	[-1, 0, -1, 0, -1, 0, -2, 0, -2, -1]
الكفاءات	1.6	0.4899	[2, 1, 1, 2, 2, 2, 1, 2, 2, 1]
الكفاءة	1.5	0.5	[2, 1, 2, 2, 1, 2, 1, 1, 2, 1]
الكفاح	-1.3	0.45826	[-2, -1, -2, -1, -2, -1, -1, -1, -1, -1]
الكفاح	-1.5	0.5	[-2, -2, -1, -1, -1, -1, -2, -2, -1, -2]
الكفاح	-1.8	0.6	[-2, -2, -2, -2, -1, -1, -2, -2, -3, -1]
الكلبات	-2.9	0.9434	[-2, -1, -3, -3, -2, -4, -4, -3, -3, -4]
الكلبة	-2.8	0.87178	[-1, -4, -2, -4, -3, -2, -3, -3, -3, -3]
الكلية	-1.8	0.6	[-2, -2, -1, -1, -1, -3, -2, -2, -2, -2]
الكمال	1.1	2.02237	[3, 2, 4, 2, 1, -1, -2, 1, -2, 3]
الكمال	1.8	1.249	[4, 3, 3, 0, 1, 0, 1, 2, 2, 2]
الكمال	2.7	1.1	[3, 3, 3, 1, 2, 4, 4, 1, 2, 4]
الكمال	2.5	1.43178	[2, 4, 4, 3, 3, 4, -1, 2, 2, 2]
الكمال	3	0.63246	[4, 3, 3, 3, 3, 2, 4, 2, 3, 3]
الكمالية	1.3	1.26886	[3, -1, 2, 1, 2, 2, 2, -1, 1, 2]
الكمامة	-1.4	1.0198	[-2, -2, -1, -2, 0, -2, -3, 0, 0, -2]
الكنز	1.2	1.16619	[3, 1, 3, 2, 0, 2, 1, 0, 0, 0]
الكنوز	1.8	1.32665	[3, 3, 0, 1, 1, 4, 0, 3, 2, 1]
الكوارث	-2.6	0.8	[-2, -2, -3, -1, -3, -3, -2, -4, -3, -3]
الكوميدي	1.6	1.0198	[1, 0, 2, 3, 2, 0, 3, 1, 2, 2]
الكوميديا	1.7	1.00499	[0, 2, 1, 3, 3, 3, 1, 1, 2, 1]
الكوميديا	1.5	0.67082	[1, 1, 2, 1, 3, 2, 1, 1, 2, 1]
الكوميديا التّراجيديّة	0.2	0.9798	[0, -2, 0, 0, 0, 2, 1, 1, 0, 0]
الكوميدية	0.6	0.66332	[0, 2, 1, 0, 1, 1, 0, 1, 0, 0]
الكوميديون	1.2	1.16619	[0, 0, 0, 2, 3, 1, 3, 2, 0, 1]
الكياسة	2.6	0.8	[3, 3, 1, 2, 2, 3, 4, 2, 3, 3]
اللا عقلانية	-1.7	0.9	[-3, -3, -1, -2, -1, -1, -1, -1, -3, -1]
اللا عقلانيون	-1.1	0.83066	[-2, 0, -1, 0, -1, -1, -3, -1, -1, -1]
اللامبالاة	-0.2	0.74833	[0, -1, 0, 0, 0, 1, -2, 0, 0, 0]
اللاهوت	2.7	1.00499	[4, 4, 2, 3, 3, 1, 2, 4, 2, 2]
اللخبطة	-2.5	1.11803	[-3, -4, -3, -3, -1, 0, -2, -3, -3, -3]
اللذاعة	-1.7	0.45826	[-2, -2, -1, -2, -1, -2, -1, -2, -2, -2]
اللصّ	-2.4	0.66332	[-3, -2, -2, -2, -2, -4, -2, -2, -3, -2]
اللصوص	-2.3	0.78102	[-3, -2, -2, -4, -1, -2, -2, -2, -3, -2]
اللصوصية	-2	0.89443	[-2, -2, -2, -1, -1, -3, -1, -2, -4, -2]
اللطافة	2.2	0.6	[3, 2, 1, 2, 2, 2, 3, 2, 2, 3]
اللعب	0.8	0.87178	[0, 2, 2, 1, 0, 0, 2, 0, 0, 1]
اللعنات	-2.2	0.74833	[-2, -3, -2, -1, -3, -2, -1, -2, -3, -3]
اللعنة	-2.5	0.67082	[-3, -3, -4, -2, -2, -3, -2, -2, -2, -2]
اللعنة	-1.7	0.64031	[-2, -1, -2, -1, -1, -3, -1, -2, -2, -2]
اللعنة	-1.4	0.8	[-1, -3, -1, -1, -1, -1, -3, -1, -1, -1]
اللعوبون	0.7	1.18743	[2, -1, 2, 1, 1, -2, 1, 1, 1, 1]
اللقاءات الودّية	2.2	0.74833	[3, 2, 2, 3, 2, 2, 1, 3, 1, 3]
اللّائم	-2.1	0.83066	[-2, -2, -1, -2, -3, -3, -3, -1, -1, -3]
اللّائمون	-2	0.63246	[-3, -2, -2, -3, -1, -2, -2, -1, -2, -2]
اللّبق	-0.1	0.7	[-1, 1, -1, -1, 0, 0, 0, 0, 1, 0]
اللّطف	1.6	0.66332	[1, 1, 3, 2, 1, 1, 2, 2, 2, 1]
اللّطف	2.3	0.9	[3, 2, 3, 3, 3, 1, 1, 3, 1, 3]
اللّه	1.1	1.51327	[0, 0, 0, 1, 0, 3, 0, 3, 0, 4]
اللّوم	-1.7	0.45826	[-2, -2, -1, -2, -2, -2, -2, -1, -1, -2]
اللّوم	-2.2	0.6	[-2, -3, -1, -3, -2, -2, -3, -2, -2, -2]
اللوبي	0.1	0.53852	[0, 0, 0, 1, 0, 1, 0, -1, 0, 0]
اللوح	-0.5	1.5	[-2, -1, -1, 0, -2, -2, 3, -1, 0, 1]
اللياقة	1.1	0.9434	[0, 2, 1, 0, 1, 3, 2, 1, 0, 1]
المؤازر	1.9	1.3	[2, 2, 1, 1, 4, 0, 3, 1, 4, 1]
المؤامرة	-2.4	0.66332	[-2, -2, -3, -3, -2, -2, -4, -2, -2, -2]
المؤانسة	1.1	0.9434	[0, 1, 1, 1, 0, 2, 1, 0, 2, 3]
المآثر	-1.4	0.8	[-2, -2, -2, -1, -1, 0, -2, 0, -2, -2]
المأثرة	-0.4	1.62481	[-2, -1, -1, 2, -2, -2, 2, -1, 2, -1]
المؤخّرة	-2.5	1.43178	[-4, -1, -2, -1, -3, 0, -2, -4, -4, -4]
المأساة	-3.4	1.0198	[-4, -4, -4, -4, -2, -3, -1, -4, -4, -4]
المآسي	-1.9	1.86815	[-3, -4, -2, 2, -3, -4, -2, 1, -2, -2]
المؤمّن	0.9	1.13578	[2, 1, 0, 1, -2, 2, 2, 1, 1, 1]
المؤمّنون	1.1	0.9434	[2, 0, 0, 1, 3, 2, 0, 1, 1, 1]
المؤمن بالمذهب الحيويّ	0.3	0.64031	[0, 0, 0, 0, 0, 0, 1, 0, 2, 0]
المؤهلات	1	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]
المؤيد	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
المؤيدون	1.9	0.7	[1, 1, 1, 2, 2, 3, 2, 2, 3, 2]
الماس	1.4	1.42829	[0, 0, 2, 0, 1, 3, 1, 3, 0, 4]
الماسوشيّة	-1.6	1.11355	[-1, 0, -2, -2, -2, -2, 0, -4, -1, -2]
الماسونية	0.3	0.64031	[1, 0, 2, 0, 0, 0, 0, 0, 0, 0]
المالك الصرف	0.5	0.5	[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]
المانح	1.4	0.66332	[1, 2, 2, 0, 1, 2, 1, 2, 1, 2]
المانحون	1.7	1.34536	[2, -1, 3, 3, 3, 1, 1, 2, 0, 3]
المانع	-0.3	1.00499	[-2, 1, 1, -1, 1, 0, -1, -1, 0, -1]
المانعون	-1	0.7746	[-1, 0, -2, -1, -2, -2, 0, 0, -1, -1]
المباغتة	0.3	1.41774	[-2, 2, -1, 0, -1, 2, -1, 1, 1, 2]
المباغتة	1.5	0.80623	[3, 1, 1, 2, 1, 2, 2, 1, 2, 0]
المبالغة	-0.7	0.9	[-1, -2, 0, -1, 0, 0, -2, -1, 1, -1]
المُبتدئ	-0.1	0.53852	[-1, 1, 0, 0, 0, 0, 0, -1, 0, 0]
المُبتدئون	-0.4	0.91652	[-1, -1, 0, 0, -1, 0, -1, -2, 1, 1]
المُبتدئون	-0.5	1.11803	[1, -1, 0, 0, 0, -1, -1, 1, -3, -1]
المبتسم	1.7	0.78102	[1, 1, 3, 1, 3, 2, 2, 2, 1, 1]
المُبرغي	-1.2	0.87178	[-1, -2, -1, -2, 0, 0, -2, 0, -2, -2]
المبهج	1.7	0.45826	[2, 2, 2, 2, 1, 1, 1, 2, 2, 2]
المتأبّه	-2	0.63246	[-2, -2, -2, -2, -2, -1, -3, -1, -3, -2]
المتأبّهون	-1.4	1.0198	[-2, -1, -1, -2, -2, -3, -1, -2, 1, -1]
المتحدون	0.4	1.56205	[0, -2, -1, 1, 1, 2, 3, 2, -1, -1]
المتحدي	0.5	1.43178	[0, 0, 2, -1, -2, 1, 3, 0, 2, 0]
المتحرّش	-2.4	0.8	[-3, -2, -2, -3, -2, -2, -4, -2, -3, -1]
المتحرّش	-2.3	1.61555	[-4, -2, -1, -4, -2, -1, -4, -4, 1, -2]
المتحرّشون	-2.2	1.66132	[-2, -4, -3, -3, -3, 1, 1, -3, -3, -3]
المتحمّس	1.5	0.67082	[1, 2, 2, 2, 0, 1, 1, 2, 2, 2]
المتحمّس	-1.9	1.04403	[-2, -3, -1, -2, -1, -3, -4, -1, -1, -1]
المتحمّسون	1.4	0.91652	[1, 1, 0, 3, 3, 2, 1, 1, 1, 1]
المتحمّسون	-0.8	1.83303	[-1, -2, -1, -2, -2, 1, -2, 4, -1, -2]
المتخلّي	-1.9	0.83066	[-1, -1, -3, -2, -1, -3, -1, -2, -3, -2]
المتذمّر	-1.8	0.4	[-2, -2, -2, -2, -1, -2, -2, -2, -1, -2]
المتذمّر	-1.8	0.4	[-2, -1, -2, -2, -2, -2, -1, -2, -2, -2]
المتذمّر	-1.2	0.4	[-1, -2, -1, -1, -1, -2, -1, -1, -1, -1]
المتذمّرون	-1.3	1.00499	[-2, -1, -1, -2, -3, 1, -1, -1, -2, -1]
المتردّد	-1.4	0.66332	[-1, -1, -1, -1, -1, -2, -1, -3, -2, -1]
المتزلّف	-0.3	1.9	[-4, 2, -1, 1, 2, 2, -2, -1, -1, -1]
المتزلّفون	0.3	1.84662	[2, 1, -2, 1, 0, -4, 2, 1, 2, 0]
المتسكّعون	-2.8	0.74833	[-3, -3, -3, -3, -4, -3, -2, -3, -1, -3]
المتشائم	-1.5	1.36015	[-1, -3, 1, -2, -2, -2, 1, -3, -2, -2]
المتشائمون	-1	1.26491	[-1, 1, -1, 0, -2, -2, -2, -3, -1, 1]
المتشدّق	-1.2	1.16619	[-1, -2, -2, -2, -1, -1, -1, -2, 2, -2]
المتشدّقون	-1.2	0.87178	[-1, -1, -1, 0, -1, -1, -3, -2, 0, -2]
المتع	1.9	1.37477	[3, -2, 3, 2, 3, 2, 2, 2, 2, 2]
المتعبّدون	0.8	0.87178	[0, 1, 0, 0, 3, 1, 1, 1, 0, 1]
المتعة	1.5	1.11803	[3, 2, 3, 1, 2, 2, -1, 1, 1, 1]
المتعة	1.9	1.13578	[2, 2, 2, 2, 1, 3, 3, 3, -1, 2]
المتعة	2.6	0.4899	[2, 3, 2, 3, 2, 3, 2, 3, 3, 3]
المتعة	2	0.7746	[3, 1, 1, 3, 2, 1, 2, 2, 2, 3]
المتعة	2.4	0.91652	[2, 3, 2, 1, 2, 3, 4, 3, 1, 3]
المتعة	2.7	0.9	[4, 4, 3, 2, 2, 3, 2, 1, 3, 3]
المتعة	1.7	0.78102	[2, 2, 2, 0, 2, 1, 3, 2, 1, 2]
المتعثّر	-1.1	0.7	[-1, -1, -1, -1, 0, -1, -2, -2, 0, -2]
المتعثّرون	-1.4	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -1]
المتعصّب	-1.9	1.04403	[-2, -3, -1, -2, -1, -3, -4, -1, -1, -1]
المتعصّبون	-0.8	1.83303	[-1, -2, -1, -2, -2, 1, -2, 4, -1, -2]
المتعهّد	1.3	0.9	[2, 1, 1, 0, 0, 2, 2, 3, 1, 1]
المتغيّب	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -2, -1, -1, -1]
المتغيّبون	-0.8	0.6	[-1, 0, 0, -1, -1, 0, -2, -1, -1, -1]
المتفائل	2.4	0.4899	[3, 2, 3, 2, 3, 3, 2, 2, 2, 2]
المتفائلون	1.6	0.66332	[3, 2, 2, 1, 2, 1, 2, 1, 1, 1]
المتنافس على الجائزة	1	1	[0, 3, 0, 0, 2, 1, 2, 1, 0, 1]
المتناولات	0.2	0.4	[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]
المتهته في الكلام	-1.1	0.3	[-1, -2, -1, -1, -1, -1, -1, -1, -1, -1]
المتهتهة، المتلكّئ بالكلام	-1	1.18322	[-1, -1, 2, -1, -1, -1, -3, -2, -1, -1]
المتهتهون، المتلكّؤون بالكلام	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -2, -2, -1, -1]
المتهكم	-1.4	0.8	[-1, -2, -1, 0, -2, -3, -1, -1, -1, -2]
المتهكمون	-0.3	1.1	[-1, 0, -2, 0, 0, -1, 1, -1, 2, -1]
المثالي	1.6	1.56205	[2, 3, -2, 1, 3, 3, 1, 0, 2, 3]
المثالية	1.7	1.1	[1, 2, 0, 3, 3, 2, 1, 2, 3, 0]
المثاليون	0.7	1.1	[0, -2, 1, 2, 1, 1, 2, 0, 1, 1]
المثبّط	-1.8	1.16619	[-2, -4, -3, 0, 0, -2, -2, -2, -1, -2]
المثبّطون	-1.7	0.9	[-1, -1, -1, -2, -1, -2, -4, -2, -2, -1]
المثقفون	1.5	1.20416	[0, 1, 2, 0, 4, 3, 2, 1, 1, 1]
المثقّف	2.3	0.9	[3, 3, 1, 2, 3, 4, 2, 2, 1, 2]
المثقّفون	1.6	0.8	[0, 1, 2, 1, 3, 2, 1, 2, 2, 2]
المثير	1.9	0.9434	[3, 2, 3, 1, 0, 1, 2, 3, 2, 2]
المثير	-1	1.18322	[0, -1, -3, -1, -1, -1, 0, -3, -1, 1]
المجابهات	-1.5	1.0247	[-1, -3, -2, -1, -3, 0, -2, -2, 0, -1]
المجابهة	-1.3	1.55242	[-3, -2, -3, -2, -1, -2, 1, 2, -1, -2]
المجادل	-1.6	0.4899	[-2, -2, -1, -2, -1, -1, -2, -2, -2, -1]
المجادلون	-1.4	0.4899	[-2, -1, -1, -2, -1, -1, -2, -2, -1, -1]
المجازف	-0.8	0.4	[-1, -1, -1, 0, -1, 0, -1, -1, -1, -1]
المجاملات	1.3	0.45826	[1, 1, 1, 1, 1, 2, 1, 2, 2, 1]
المجاملة	1.5	0.67082	[1, 1, 2, 3, 1, 2, 1, 1, 2, 1]
المجاملة	2	0.7746	[2, 2, 1, 1, 4, 2, 2, 2, 2, 2]
المجاميع الإجمالية	-0.8	1.77764	[-2, -2, 3, -2, -3, -1, 1, -1, 1, -2]
المجانين	-1.6	1.95959	[-4, -2, -3, -4, -2, 2, -1, -3, 1, 0]
المجانين	-1.2	1.8868	[-3, 1, -2, 1, -3, -2, 0, 2, -3, -3]
المجد	2.6	1.0198	[3, 2, 3, 4, 3, 2, 1, 4, 3, 1]
المجد	2.5	0.80623	[1, 3, 3, 1, 3, 3, 3, 2, 3, 3]
المجرفة	0.6	0.8	[0, 0, 1, 0, 2, 0, 2, 0, 1, 0]
المجرم	-2.4	0.91652	[-3, -2, -4, -3, -1, -2, -3, -2, -1, -3]
المجرمون	-2.7	0.9	[-2, -2, -1, -3, -3, -4, -4, -3, -2, -3]
المجمّدات	-0.1	0.3	[0, 0, 0, -1, 0, 0, 0, 0, 0, 0]
المجمّل	1.7	0.64031	[2, 1, 2, 1, 2, 1, 3, 1, 2, 2]
المجمّل	1.7	0.78102	[3, 3, 1, 2, 1, 2, 2, 1, 1, 1]
المجموع الإجمالي	-2.1	1.51327	[-1, -3, -2, -3, -3, -3, -3, 2, -2, -3]
المجنون	-1.4	1.35647	[-2, -1, -1, -2, -3, -2, -3, -1, 2, -1]
المحاربة	-1.1	1.04403	[0, -1, -2, -2, -1, 1, -2, 0, -2, -2]
المحبّ	1.6	1.11355	[1, 3, 0, 2, 1, 2, 1, 1, 4, 1]
المحبّة	2.4	0.8	[3, 2, 2, 3, 4, 1, 3, 2, 2, 2]
المحبّة	1.5	1.11803	[-1, 3, 2, 2, 1, 1, 2, 1, 3, 1]
المحبّة	2.9	0.53852	[3, 2, 3, 3, 3, 2, 4, 3, 3, 3]
المحبّون	0.5	1.0247	[0, 0, 3, 0, 0, 0, 2, 0, 0, 0]
المحبط	-1.7	0.78102	[-2, -1, -3, -2, -1, -3, -1, -2, -1, -1]
المحبوبون	2.1	0.9434	[1, 2, 2, 3, 2, 1, 2, 4, 3, 1]
المحتال	-0.9	0.83066	[-1, -2, 0, -1, -2, -1, -1, 1, -1, -1]
المحتالون	-1.3	0.9	[-1, -2, -1, -2, 1, -2, -2, -1, -1, -2]
المحتجّون	-0.9	0.7	[0, 0, 0, -1, -2, -2, -1, -1, -1, -1]
المحترم	2.1	0.53852	[3, 2, 2, 2, 2, 2, 1, 3, 2, 2]
المحتقر	-1.8	1.07703	[-2, -1, -3, 1, -2, -2, -3, -2, -2, -2]
المحدودة	-0.9	0.53852	[-1, -1, 0, -2, -1, 0, -1, -1, -1, -1]
المحسّن	1.8	0.6	[2, 1, 2, 1, 2, 3, 1, 2, 2, 2]
المحسّن	1.5	0.67082	[1, 3, 1, 1, 2, 2, 1, 2, 1, 1]
المحسّنون	1.3	0.78102	[1, 2, 2, 1, 2, 2, 0, 0, 1, 2]
المحنة	-1.8	0.6	[-3, -2, -1, -2, -2, -2, -1, -1, -2, -2]
المخادع	-1.6	0.66332	[-2, -1, -2, -3, -2, -1, -1, -1, -1, -2]
المخادعون	-0.9	0.7	[0, -2, 0, 0, -2, -1, -1, -1, -1, -1]
المخاطر	0.5	0.92195	[0, 1, -1, 2, 0, 0, 1, 0, 0, 2]
المخاطرة	-1.3	1.00499	[-3, -1, -1, 0, -1, 0, -1, -3, -2, -1]
المخاطرة	-1.3	1.1	[0, 0, -2, 0, -1, -3, -3, -1, -2, -1]
المخالفات	-1.4	1.49666	[-2, -2, -4, -1, -2, -2, -1, 0, 2, -2]
المخالفات	-1.5	1.5	[-1, -2, -2, -4, -1, -2, 1, -3, 1, -2]
المخالفة	-1.2	1.93907	[-2, -2, -3, 3, -2, -2, -3, 2, -1, -2]
المخالفة	-1	1.61245	[-2, 1, -1, -2, -2, -2, -3, 2, 1, -2]
